iter	MAPE	RMSE	R2	MAE
3798	0.1008757828	142056.4984	0.9922265656	91449.65353
3799	0.1008686843	142051.014	0.9922271658	91446.89325
3800	0.1008618175	142030.5984	0.9922293999	91436.43466
3801	0.1008413747	142013.1126	0.9922313131	91422.83852
3802	0.1008314067	141996.4785	0.9922331329	91408.57398
3803	0.1008296993	141943.4057	0.9922389377	91390.84689
3804	0.1008223963	141925.2171	0.9922409266	91381.34864
3805	0.1008207336	141918.9887	0.9922416076	91375.57444
3806	0.100823422	141879.4117	0.9922459342	91360.8503
3807	0.1008059515	141867.3089	0.992247257	91349.33411
3808	0.1008216712	141816.8669	0.9922527691	91321.68223
3809	0.1008185293	141808.995	0.9922536291	91318.63406
3810	0.1007961745	141792.9182	0.9922553854	91307.31886
3811	0.1007874554	141789.9028	0.9922557148	91304.98518
3812	0.1007810887	141775.6318	0.9922572737	91296.84996
3813	0.100779038	141760.3402	0.9922589438	91285.82835
3814	0.1007335205	141752.1418	0.9922598391	91278.7143
3815	0.1007321195	141738.784	0.9922612978	91274.07269
3816	0.1007208097	141733.4767	0.9922618774	91271.55237
3817	0.1007194712	141722.9127	0.9922630308	91264.67126
3818	0.1007162488	141683.4806	0.9922673356	91252.93187
3819	0.100697223	141662.2254	0.9922696555	91244.20358
3820	0.1006941701	141602.1032	0.9922762157	91226.5249
3821	0.1006803026	141571.9034	0.9922795099	91208.45226
3822	0.1006759845	141552.5154	0.9922816244	91199.5471
3823	0.100651718	141516.0816	0.9922855971	91173.4289
3824	0.1006564325	141511.9302	0.9922860497	91170.44807
3825	0.1006588069	141481.566	0.9922893597	91159.97329
3826	0.1006417541	141411.667	0.9922969767	91129.89497
3827	0.1006381786	141390.0319	0.9922993336	91123.82461
3828	0.1006323281	141374.5066	0.9923010246	91111.26506
3829	0.100627015	141365.9998	0.9923019511	91103.96786
3830	0.1006183718	141353.1882	0.9923033464	91097.90095
3831	0.1006102153	141330.0304	0.992305868	91083.85207
3832	0.1006179162	141315.5865	0.9923074406	91076.51572
3833	0.1006103973	141308.5527	0.9923082064	91068.72266
3834	0.100601274	141257.6983	0.9923137417	91051.33156
3835	0.1006154043	141230.4297	0.9923167089	91035.59999
3836	0.1006036984	141222.9926	0.9923175181	91026.17014
3837	0.1005511475	141204.3999	0.9923195408	91009.76529
3838	0.1005378559	141158.6999	0.9923245115	90993.7478
3839	0.1005404495	141134.8766	0.992327102	90987.44639
3840	0.1005369802	141130.1531	0.9923276156	90983.42754
3841	0.1004812786	141117.6658	0.9923289733	90970.96958
3842	0.1004650399	141092.9916	0.9923316556	90965.3645
3843	0.1004517638	141081.7409	0.9923328785	90956.91276
3844	0.1004490889	141068.9744	0.992334266	90953.0081
3845	0.100429538	141061.6858	0.9923350581	90945.29656
3846	0.1003876675	141044.2519	0.9923369526	90934.34527
3847	0.1003614729	141029.1308	0.9923385956	90924.36391
3848	0.1003559881	141014.3877	0.9923401974	90916.47143
3849	0.1003457098	141009.9302	0.9923406816	90913.56253
3850	0.1003217657	140991.7686	0.9923426545	90899.98423
3851	0.1003090568	140988.0592	0.9923430574	90898.33687
3852	0.1002964939	140964.1518	0.992345654	90885.02034
3853	0.1003121818	140945.4658	0.9923476831	90879.52068
3854	0.1002895422	140931.8591	0.9923491605	90861.87348
3855	0.1002911484	140920.0159	0.9923504464	90855.63857
3856	0.1002927181	140887.1926	0.9923540094	90841.95983
3857	0.1002719298	140823.8624	0.9923608818	90817.99582
3858	0.1002683897	140817.6842	0.9923615521	90816.12248
3859	0.1002636242	140805.6931	0.9923628529	90808.20354
3860	0.1002541604	140793.7701	0.9923641462	90799.74992
3861	0.1002500523	140767.3064	0.9923670164	90786.10142
3862	0.1002495257	140759.9919	0.9923678097	90778.48138
3863	0.1002612981	140738.583	0.9923701311	90769.29344
3864	0.1002549713	140723.7965	0.9923717343	90761.18059
3865	0.1002454791	140696.3603	0.9923747085	90745.10344
3866	0.1002327648	140670.0963	0.9923775551	90724.89582
3867	0.1001970014	140660.9343	0.9923785479	90716.43072
3868	0.1001925397	140623.1628	0.9923826405	90697.10884
3869	0.1001864819	140611.704	0.9923838819	90688.76639
3870	0.1001653025	140601.4007	0.992384998	90685.02301
3871	0.1001900631	140590.4231	0.9923861871	90681.96193
3872	0.1001829366	140585.8209	0.9923866855	90678.70174
3873	0.1001861711	140574.5265	0.9923879088	90672.57441
3874	0.1001231856	140555.6419	0.9923899538	90651.37217
3875	0.100121657	140546.3344	0.9923909616	90646.89629
3876	0.100133807	140511.3772	0.9923947463	90627.09435
3877	0.1001081164	140494.6572	0.9923965561	90614.70639
3878	0.1000949088	140481.2864	0.9923980033	90604.40032
3879	0.1000783817	140470.1285	0.9923992108	90598.67433
3880	0.1000631106	140465.8441	0.9923996745	90593.81413
3881	0.1000669591	140441.8306	0.9924022729	90582.38281
3882	0.1000671896	140433.3873	0.9924031864	90579.7801
3883	0.1000619069	140421.118	0.9924045138	90574.82532
3884	0.1000481057	140414.6444	0.9924052141	90566.45817
3885	0.1000356899	140404.5305	0.9924063081	90557.90537
3886	0.1000284126	140375.504	0.9924094476	90537.63618
3887	0.1000373399	140368.4739	0.9924102078	90529.69698
3888	0.100026617	140362.3163	0.9924108737	90522.98624
3889	0.1000058395	140341.9514	0.9924130757	90507.72875
3890	0.09998683707	140333.3708	0.9924140035	90499.56615
3891	0.09997175819	140317.7823	0.9924156887	90489.86014
3892	0.09993277219	140308.6535	0.9924166755	90480.6782
3893	0.09992721003	140268.8905	0.9924209731	90467.95068
3894	0.09993011915	140250.4308	0.9924229678	90457.6289
3895	0.09992142124	140221.8071	0.9924260602	90452.63655
3896	0.09991686945	140214.9381	0.9924268023	90449.11729
3897	0.09991854786	140200.7961	0.9924283299	90439.65227
3898	0.09991250151	140168.3741	0.9924318314	90421.2602
3899	0.09990630221	140153.7639	0.992433409	90415.56538
3900	0.09990101029	140144.7877	0.9924343782	90409.98644
3901	0.09989628253	140125.6113	0.9924364485	90398.9196
3902	0.0998909539	140097.5656	0.9924394759	90388.53008
3903	0.09988143053	140042.6311	0.9924454039	90371.42949
3904	0.09987326972	140007.8076	0.9924491605	90354.20211
3905	0.09985502358	140000.0971	0.9924499922	90349.29544
3906	0.09986482438	139992.4264	0.9924508195	90342.98921
3907	0.09985606924	139983.394	0.9924517936	90337.4976
3908	0.09983997299	139964.6276	0.9924538173	90329.35769
3909	0.09980684409	139899.0594	0.9924608859	90299.80127
3910	0.09980818647	139894.3608	0.9924613923	90296.69501
3911	0.09980151212	139859.2346	0.9924651776	90280.38168
3912	0.09978980945	139848.1154	0.9924663756	90271.02756
3913	0.09978750412	139828.0732	0.9924685348	90263.44327
3914	0.09979845905	139822.1025	0.992469178	90258.17376
3915	0.09978762437	139817.8604	0.9924696349	90254.21705
3916	0.09979057148	139810.6765	0.9924704088	90246.81764
3917	0.09978137335	139796.216	0.9924719662	90237.78554
3918	0.09977812449	139763.3332	0.9924755073	90214.04168
3919	0.09977566259	139753.8313	0.9924765304	90203.50253
3920	0.09976248004	139728.1198	0.9924792984	90188.65195
3921	0.09977039094	139674.1816	0.9924851036	90173.84101
3922	0.09975087034	139661.2692	0.992486493	90169.7706
3923	0.09974117077	139647.0931	0.9924880182	90155.55988
3924	0.09973500576	139615.0876	0.9924914611	90135.37102
3925	0.09972161399	139607.7761	0.9924922475	90129.39229
3926	0.09971708151	139604.6784	0.9924925807	90127.21538
3927	0.09969755162	139552.9943	0.9924981384	90103.89929
3928	0.09969493161	139539.4417	0.9924995954	90092.57357
3929	0.0996901691	139510.4608	0.9925027106	90077.06536
3930	0.09968608029	139464.126	0.9925076899	90056.99624
3931	0.0996485668	139450.8966	0.9925091112	90041.89449
3932	0.09958387828	139440.3131	0.9925102482	90034.55797
3933	0.09957423525	139428.6382	0.9925115024	90026.93929
3934	0.09955450639	139407.9394	0.9925137256	90013.86467
3935	0.099537175	139393.6507	0.9925152601	90005.69117
3936	0.09951747865	139374.6949	0.9925172957	89993.80276
3937	0.09952503286	139337.91	0.9925212449	89983.8057
3938	0.09952820251	139332.0839	0.9925218703	89975.98113
3939	0.09953957139	139318.1237	0.9925233688	89970.48108
3940	0.09953861549	139296.146	0.9925257275	89964.89579
3941	0.0995337759	139285.981	0.9925268183	89960.59076
3942	0.09953497975	139267.2815	0.9925288248	89950.094
3943	0.09953657625	139251.7359	0.9925304926	89942.42655
3944	0.09951746323	139245.7349	0.9925311364	89937.55568
3945	0.09950612686	139218.0544	0.9925341055	89928.87797
3946	0.09948892716	139206.3642	0.9925353593	89914.76853
3947	0.09948269951	139170.0746	0.9925392507	89902.86463
3948	0.0994933956	139143.6753	0.9925420809	89895.02974
3949	0.09949112591	139125.3619	0.9925440439	89885.97865
3950	0.09949247543	139103.0439	0.9925464359	89881.33881
3951	0.09949843802	139096.3167	0.9925471568	89877.68028
3952	0.09948670803	139076.4462	0.992549286	89864.07661
3953	0.09947679546	139048.0358	0.9925523297	89851.56911
3954	0.099471419	139022.705	0.992555043	89840.08232
3955	0.09946546165	139006.6111	0.9925567666	89831.48299
3956	0.09944131789	138990.7677	0.9925584632	89821.68676
3957	0.09942578169	138970.0949	0.9925606767	89805.31574
3958	0.09942669101	138965.0556	0.9925612162	89803.39104
3959	0.09941356741	138910.0722	0.9925671015	89782.88181
3960	0.09939456822	138896.2789	0.9925685776	89773.436
3961	0.09940936438	138881.9047	0.9925701156	89768.56691
3962	0.09940298843	138865.3026	0.9925718919	89757.42051
3963	0.09939143321	138839.7408	0.9925746263	89747.97879
3964	0.09939241523	138829.788	0.9925756909	89742.22821
3965	0.09936081818	138813.3407	0.9925774499	89727.92417
3966	0.09935230759	138781.6464	0.992580839	89714.44216
3967	0.09934868035	138771.7855	0.9925818932	89709.65636
3968	0.09932762604	138759.3418	0.9925832236	89697.05977
3969	0.09931694851	138730.8645	0.9925862675	89679.63141
3970	0.09931241322	138709.7506	0.992588524	89666.3194
3971	0.09931335827	138697.7409	0.9925898073	89664.98589
3972	0.09930421338	138687.2958	0.9925909234	89659.80533
3973	0.09931925022	138677.0504	0.992592018	89652.49037
3974	0.09926970994	138664.7763	0.9925933293	89642.62844
3975	0.09926815362	138654.7425	0.9925944011	89636.9309
3976	0.09925332404	138646.0558	0.992595329	89628.67018
3977	0.09924228457	138628.3108	0.9925972243	89620.54138
3978	0.09921846369	138607.7016	0.9925994252	89606.40411
3979	0.09919356941	138579.4981	0.9926024366	89595.16672
3980	0.09920612236	138567.0881	0.9926037615	89584.32464
3981	0.09920351212	138538.9664	0.9926067633	89577.88333
3982	0.09916522676	138495.1019	0.9926114442	89550.50069
3983	0.09914335054	138489.3371	0.9926120593	89543.76999
3984	0.09914385322	138487.1322	0.9926122946	89541.25111
3985	0.09912660107	138459.0807	0.9926152871	89526.8962
3986	0.09910893609	138453.3235	0.9926159012	89522.22648
3987	0.09908457168	138441.6883	0.9926171423	89512.56371
3988	0.0990739548	138402.6838	0.9926213018	89495.34912
3989	0.09903952923	138369.8993	0.992624797	89466.0755
3990	0.09903668633	138358.7507	0.9926259854	89457.30997
3991	0.09903535745	138334.5023	0.9926285699	89441.11416
3992	0.09903544704	138323.5513	0.992629737	89432.60565
3993	0.09902263861	138302.3556	0.9926319955	89427.1193
3994	0.09901012313	138281.8792	0.9926341771	89414.22797
3995	0.09897087576	138249.4126	0.9926376355	89383.39516
3996	0.09896591678	138247.3826	0.9926378517	89379.94418
3997	0.09894005245	138235.0424	0.9926391659	89373.06106
3998	0.09892944027	138226.2019	0.9926401074	89366.59791
3999	0.09893359973	138207.6637	0.9926420814	89358.7686
4000	0.09892985285	138182.2747	0.9926447845	89349.43026
4001	0.09893682864	138160.5218	0.9926471001	89333.86323
4002	0.09894169625	138154.9491	0.9926476932	89332.24962
4003	0.09893854045	138142.5817	0.9926490095	89324.22773
4004	0.0989214789	138138.0994	0.9926494865	89319.62722
4005	0.09891853623	138127.5786	0.9926506061	89309.49652
4006	0.09891791251	138124.7276	0.9926509095	89309.09627
4007	0.09890664793	138116.2367	0.992651813	89299.53572
4008	0.09890359937	138110.0183	0.9926524747	89295.42395
4009	0.09887904575	138099.9231	0.9926535488	89286.41272
4010	0.09888409672	138087.6955	0.9926548496	89280.74315
4011	0.09890399932	138067.679	0.9926569789	89275.93487
4012	0.09888822924	138051.1153	0.9926587407	89266.94676
4013	0.09888161521	138000.8033	0.9926640907	89247.44514
4014	0.09886723057	137996.7878	0.9926645176	89244.65997
4015	0.098862085	137982.7254	0.9926660125	89240.14681
4016	0.09886274694	137969.4719	0.9926674213	89232.97253
4017	0.09884985911	137959.7408	0.9926684556	89223.1014
4018	0.09883863365	137945.4505	0.9926699744	89211.76247
4019	0.09884060199	137941.7853	0.9926703639	89207.88503
4020	0.09883832494	137927.7414	0.9926718563	89205.40227
4021	0.09884020251	137917.4583	0.992672949	89201.38762
4022	0.09883492512	137873.2002	0.9926776508	89180.60943
4023	0.09881573407	137854.1655	0.9926796725	89162.38878
4024	0.0988043644	137841.1933	0.9926810501	89157.20874
4025	0.09879860116	137815.8563	0.9926837405	89146.89969
4026	0.09879764549	137810.6786	0.9926842902	89141.87411
4027	0.09876110243	137803.8668	0.9926850134	89134.33745
4028	0.09875155226	137798.2449	0.9926856102	89132.61398
4029	0.0987489849	137780.5946	0.9926874839	89123.11674
4030	0.09873744035	137768.0922	0.9926888109	89113.92832
4031	0.09872151382	137743.3102	0.992691441	89097.52686
4032	0.0987116032	137738.1067	0.9926919932	89090.99894
4033	0.09868957476	137734.0409	0.9926924246	89086.39963
4034	0.09867236453	137689.3362	0.9926971675	89065.43589
4035	0.0986603397	137671.8664	0.9926990205	89057.06859
4036	0.09862869956	137655.0949	0.9927007993	89049.45631
4037	0.09859788925	137651.2381	0.9927012083	89045.58349
4038	0.09858898126	137640.5161	0.9927023453	89037.92277
4039	0.09858455133	137630.6998	0.9927033862	89028.15103
4040	0.09854306995	137611.6024	0.9927054109	89015.38888
4041	0.09853052135	137603.2169	0.9927062999	89006.6671
4042	0.09852307806	137596.5857	0.9927070029	89002.67399
4043	0.09851780377	137587.3863	0.992707978	88996.98056
4044	0.0985115262	137571.4169	0.9927096707	88988.01814
4045	0.09847780097	137557.8033	0.9927111135	88975.98761
4046	0.09848876896	137524.2703	0.9927146667	88960.99805
4047	0.09849064438	137519.3369	0.9927151894	88955.60205
4048	0.09848471118	137502.1341	0.9927170118	88950.98838
4049	0.09846266567	137493.6291	0.9927179128	88944.70361
4050	0.09846147071	137486.9621	0.992718619	88939.17053
4051	0.0984635892	137447.9734	0.9927227481	88916.46183
4052	0.09845554692	137439.9997	0.9927235924	88910.53496
4053	0.09846649965	137428.5724	0.9927248023	88902.19313
4054	0.09844888434	137417.44	0.992725981	88889.37847
4055	0.09843569178	137391.2058	0.992728758	88867.3894
4056	0.09842879735	137354.4934	0.9927326434	88853.63268
4057	0.09842272892	137350.139	0.9927331042	88850.34511
4058	0.09841501172	137337.214	0.9927344718	88839.55194
4059	0.09840263719	137332.7395	0.9927349452	88835.01418
4060	0.09838796083	137325.5972	0.9927357009	88829.04105
4061	0.09838691858	137307.3632	0.9927376298	88815.97128
4062	0.09837165489	137263.4026	0.9927422794	88793.26156
4063	0.09837286136	137254.8889	0.9927431797	88787.11456
4064	0.09837233119	137216.35	0.9927472543	88771.33858
4065	0.09836424256	137210.8407	0.9927478367	88766.18219
4066	0.09836331586	137176.8397	0.9927514304	88755.62417
4067	0.09835734635	137160.4875	0.9927531584	88749.80644
4068	0.09836149959	137140.227	0.9927552992	88742.89223
4069	0.09835967661	137110.6057	0.9927584285	88729.22785
4070	0.09834444987	137092.7859	0.9927603107	88716.20821
4071	0.09831859665	137080.2218	0.9927616376	88708.8022
4072	0.09831043555	137060.7231	0.9927636967	88697.90565
4073	0.09831489541	137050.2269	0.9927648049	88689.86946
4074	0.09827930372	137034.4092	0.9927664749	88677.74212
4075	0.09827781678	136998.4189	0.992770274	88663.88318
4076	0.09826822858	136978.8574	0.9927723385	88646.30797
4077	0.0982700479	136950.1872	0.9927753637	88633.76073
4078	0.09826595036	136939.2193	0.9927765209	88627.10561
4079	0.09825115692	136919.0478	0.9927786488	88611.18078
4080	0.09823059997	136906.7959	0.9927799411	88598.92057
4081	0.09821059383	136859.7565	0.9927849017	88586.44719
4082	0.09820023354	136819.9861	0.9927890944	88563.42849
4083	0.09818997065	136811.3786	0.9927900017	88558.87678
4084	0.09818899999	136785.6058	0.9927927179	88547.27567
4085	0.09819320833	136774.4889	0.9927938893	88540.46174
4086	0.09818529245	136761.3239	0.9927952765	88529.10785
4087	0.09818110946	136754.6178	0.992795983	88524.16719
4088	0.09811916595	136743.8911	0.9927971131	88513.14481
4089	0.09807490404	136713.3345	0.9928003319	88496.15713
4090	0.09806796874	136685.8588	0.9928032254	88481.21734
4091	0.09805959573	136669.8576	0.9928049103	88467.54304
4092	0.09805617507	136651.3766	0.9928068561	88456.05701
4093	0.09805132167	136645.7756	0.9928074457	88450.02728
4094	0.09802772125	136628.4443	0.9928092701	88435.3991
4095	0.0980014028	136602.8567	0.9928119632	88419.85107
4096	0.09796639521	136591.0423	0.9928132065	88408.93122
4097	0.09796712867	136577.4022	0.9928146418	88402.18036
4098	0.09794724306	136547.4768	0.9928177902	88385.28862
4099	0.09794552993	136544.4645	0.9928181071	88383.52268
4100	0.0979324833	136533.9217	0.9928192161	88376.26069
4101	0.0979190884	136529.8944	0.9928196397	88370.24555
4102	0.09791451259	136506.9901	0.9928220487	88357.61764
4103	0.09790999319	136497.2166	0.9928230765	88346.73667
4104	0.09790672268	136477.2727	0.9928251736	88337.18276
4105	0.09788327729	136458.0498	0.9928271946	88321.32433
4106	0.09785641806	136445.7841	0.992828484	88316.53827
4107	0.09784481722	136437.794	0.9928293239	88309.99166
4108	0.09782733887	136414.8643	0.9928317339	88297.9284
4109	0.09782366888	136403.0956	0.9928329707	88290.42815
4110	0.09780886532	136382.8673	0.9928350963	88276.92694
4111	0.09780759973	136370.4402	0.9928364019	88271.05227
4112	0.09780051105	136366.7799	0.9928367865	88268.54164
4113	0.09780311796	136362.8438	0.9928372	88266.35693
4114	0.0977932383	136354.5153	0.9928380749	88258.06822
4115	0.09777596616	136326.7569	0.9928409906	88239.46447
4116	0.09777045811	136317.3412	0.9928419795	88234.49956
4117	0.09776900129	136294.9812	0.9928443275	88221.09345
4118	0.09775714945	136273.8756	0.9928465435	88214.37611
4119	0.09776101869	136271.541	0.9928467886	88211.94161
4120	0.09775083837	136267.1319	0.9928472515	88206.50584
4121	0.09774320542	136259.6482	0.9928480371	88201.19874
4122	0.09775489014	136228.131	0.9928513452	88190.7461
4123	0.09773334621	136211.0606	0.9928531367	88171.14909
4124	0.0977360179	136200.7087	0.992854223	88165.79246
4125	0.09773025438	136188.6136	0.992855492	88158.18043
4126	0.09771679976	136169.2273	0.9928575259	88141.01771
4127	0.09771701303	136164.4719	0.9928580248	88137.55099
4128	0.09770149897	136156.648	0.9928588455	88130.00037
4129	0.09769573124	136145.2247	0.9928600437	88121.42702
4130	0.09767520886	136133.2618	0.9928612984	88107.78365
4131	0.09767837273	136098.9192	0.9928648998	88098.49091
4132	0.097674636	136066.2772	0.9928683219	88087.92412
4133	0.09765558858	136059.5427	0.9928690278	88083.06897
4134	0.0976289106	136041.5454	0.9928709142	88068.33123
4135	0.09762359652	136037.1351	0.9928713764	88064.1671
4136	0.09762187442	136035.0534	0.9928715946	88061.81167
4137	0.09761404296	136018.8567	0.992873292	88053.32793
4138	0.09760258287	136018.0836	0.992873373	88052.27159
4139	0.09759660858	135987.9975	0.9928765253	88037.16932
4140	0.09757203938	135976.6337	0.9928777158	88028.0174
4141	0.09756199857	135938.3988	0.9928817207	88004.99029
4142	0.09757913391	135928.1019	0.992882799	88000.33714
4143	0.09755033302	135914.3293	0.9928842412	87988.96397
4144	0.09753974087	135907.0741	0.9928850009	87979.95505
4145	0.09749178081	135889.7932	0.9928868101	87970.08618
4146	0.09748424587	135819.1344	0.9928942055	87934.62532
4147	0.09748956118	135814.1081	0.9928947314	87933.48859
4148	0.09748768875	135810.9862	0.9928950581	87931.49851
4149	0.09743896073	135794.292	0.9928968047	87919.81569
4150	0.0974327545	135777.3814	0.9928985737	87909.07994
4151	0.09742507922	135758.8269	0.9929005144	87902.23711
4152	0.09740741496	135756.2285	0.9929007862	87898.72997
4153	0.0973912057	135742.318	0.992902241	87890.92375
4154	0.09738548288	135732.8646	0.9929032296	87884.05219
4155	0.09736733875	135720.7115	0.9929045004	87877.60701
4156	0.0973462558	135715.3162	0.9929050645	87870.88598
4157	0.09733939059	135697.4589	0.9929069314	87859.34468
4158	0.09732686113	135694.522	0.9929072385	87855.66689
4159	0.09732259996	135688.3138	0.9929078875	87851.40434
4160	0.09730905556	135677.2548	0.9929090435	87846.1787
4161	0.09730814642	135663.9594	0.9929104331	87839.02995
4162	0.09731520924	135641.3439	0.9929127966	87825.07851
4163	0.09730989868	135636.7766	0.9929132739	87821.97747
4164	0.0972895846	135616.7637	0.992915365	87809.05032
4165	0.09729080611	135608.3658	0.9929162424	87802.67575
4166	0.09727565559	135569.0201	0.9929203524	87779.59677
4167	0.09728559439	135561.2977	0.9929211589	87777.17668
4168	0.09728922713	135510.3203	0.9929264819	87754.53936
4169	0.09728749954	135509.3584	0.9929265823	87754.26691
4170	0.09729100083	135494.2388	0.9929281607	87746.71093
4171	0.09725132983	135483.5526	0.9929292761	87735.46963
4172	0.09720819503	135467.4167	0.9929309602	87723.48828
4173	0.0971806796	135464.8793	0.992931225	87719.67548
4174	0.0971711939	135445.3895	0.9929332589	87711.43134
4175	0.09715993778	135413.0695	0.992936631	87695.23768
4176	0.09714075665	135388.8095	0.9929391617	87679.87242
4177	0.09713515225	135379.704	0.9929401114	87671.94238
4178	0.09712792082	135378.1859	0.9929402697	87670.8008
4179	0.09712690929	135362.5828	0.992941897	87659.88442
4180	0.09712138518	135339.3599	0.9929443186	87648.13204
4181	0.09709887436	135332.0856	0.992945077	87643.05488
4182	0.09708174212	135320.0953	0.9929463271	87633.67975
4183	0.09708009991	135316.7566	0.9929466752	87630.00413
4184	0.09708003722	135310.3208	0.9929473461	87624.17664
4185	0.09707272587	135304.5391	0.9929479488	87619.14657
4186	0.09706183961	135292.763	0.9929491762	87610.67175
4187	0.09705573017	135263.2105	0.9929522562	87591.76931
4188	0.09703654157	135258.8489	0.9929527107	87586.51133
4189	0.09704262766	135248.0033	0.9929538408	87579.27801
4190	0.09703983559	135233.71	0.99295533	87568.36036
4191	0.09704002952	135220.8279	0.9929566721	87562.37407
4192	0.09697657401	135209.6667	0.9929578348	87548.48582
4193	0.09696407612	135178.3648	0.992961095	87530.78877
4194	0.09696094507	135175.7964	0.9929613625	87527.98537
4195	0.09696518713	135155.2214	0.992963505	87517.48358
4196	0.09695862207	135137.996	0.9929652985	87508.61723
4197	0.09696142136	135134.5528	0.9929656569	87505.84297
4198	0.09696530873	135107.5234	0.9929684707	87495.37767
4199	0.09690300602	135096.9897	0.992969567	87483.71583
4200	0.09690225096	135077.5311	0.9929715921	87469.6911
4201	0.09686773219	135059.1718	0.9929735026	87450.2542
4202	0.09686590432	135048.7987	0.9929745819	87443.28624
4203	0.09686512445	135033.7312	0.9929761494	87435.48416
4204	0.09686347284	135024.3059	0.9929771299	87425.731
4205	0.0968632183	135006.5325	0.9929789787	87412.2752
4206	0.09685027794	135002.5746	0.9929793903	87407.72718
4207	0.09684479075	134988.1497	0.9929808905	87397.63744
4208	0.09684255463	134965.1517	0.992983282	87386.40962
4209	0.0968338682	134949.1995	0.9929849406	87377.70163
4210	0.09681688867	134921.1963	0.9929878517	87366.71931
4211	0.09680863953	134867.1009	0.9929934735	87341.06192
4212	0.0967913229	134842.1817	0.9929960624	87329.58317
4213	0.096776723	134836.2804	0.9929966754	87324.56042
4214	0.09671708703	134808.8151	0.9929995282	87305.20528
4215	0.09669803572	134795.4051	0.9930009209	87297.01341
4216	0.09668276289	134772.1231	0.9930033384	87281.61632
4217	0.0966854689	134769.6135	0.993003599	87277.76199
4218	0.0966843545	134760.5051	0.9930045447	87271.08613
4219	0.09668199989	134746.4496	0.9930060039	87264.77852
4220	0.0966837871	134738.6066	0.993006818	87255.93301
4221	0.09668379128	134722.8749	0.9930084509	87247.39727
4222	0.0966779682	134704.2383	0.9930103851	87243.96272
4223	0.09662824875	134696.8256	0.9930111544	87235.93539
4224	0.09662968815	134689.6156	0.9930119025	87233.92084
4225	0.09662524873	134669.4283	0.9930139971	87220.46941
4226	0.09662189043	134661.2821	0.9930148423	87212.76662
4227	0.0966221418	134657.205	0.9930152652	87210.90577
4228	0.09661220337	134607.1818	0.9930204537	87202.87806
4229	0.09661428098	134602.0826	0.9930209825	87202.00998
4230	0.09660520015	134584.4533	0.9930228105	87190.15396
4231	0.0965940281	134555.849	0.9930257761	87176.74893
4232	0.09658479436	134546.4058	0.9930267549	87167.01312
4233	0.09658145869	134541.201	0.9930272944	87163.17313
4234	0.09660097977	134520.9194	0.9930293965	87154.46001
4235	0.0965888375	134514.9799	0.993030012	87151.42427
4236	0.09657688241	134503.2052	0.9930312322	87141.99397
4237	0.0965657855	134474.6399	0.9930341919	87124.17936
4238	0.09651523035	134449.9325	0.9930367513	87107.80889
4239	0.09651167507	134440.7804	0.9930376993	87098.95665
4240	0.09650373766	134432.4418	0.9930385629	87094.66552
4241	0.09649839436	134414.8502	0.9930403847	87086.51107
4242	0.09647453233	134401.7068	0.9930417457	87073.92436
4243	0.09646480522	134358.8362	0.993046184	87050.12681
4244	0.09644450268	134335.2167	0.9930486287	87040.34682
4245	0.09641816399	134290.5259	0.9930532531	87023.066
4246	0.09641704021	134288.4814	0.9930534646	87021.58518
4247	0.09639755308	134279.9115	0.9930543512	87013.45396
4248	0.09639492671	134258.7132	0.993056544	87001.0081
4249	0.09636775587	134246.1546	0.9930578429	86985.6335
4250	0.09636879391	134232.5112	0.9930592539	86979.09715
4251	0.09636876975	134229.3927	0.9930595764	86976.2825
4252	0.09637204445	134219.4754	0.9930606019	86972.97793
4253	0.09637139676	134159.5191	0.9930668003	86949.82352
4254	0.09633537449	134144.1404	0.9930683897	86939.20993
4255	0.09630122441	134126.8038	0.9930701812	86929.73892
4256	0.09630785955	134120.3127	0.9930708519	86924.93496
4257	0.09629766181	134112.0409	0.9930717066	86918.07295
4258	0.09627926532	134059.8383	0.9930770992	86890.65054
4259	0.09625297204	134044.0394	0.9930787308	86882.90013
4260	0.09624567912	134030.482	0.9930801308	86874.68239
4261	0.09624856714	134024.1708	0.9930807825	86870.0913
4262	0.09623906929	134003.1526	0.9930829525	86854.23501
4263	0.09623454998	133971.6557	0.9930862038	86838.13169
4264	0.09623278141	133963.955	0.9930869985	86832.62167
4265	0.09623568139	133934.3131	0.9930900575	86819.81911
4266	0.09622632268	133913.8947	0.9930921642	86806.53136
4267	0.0961983363	133897.4102	0.9930938647	86788.63231
4268	0.09619365785	133856.0159	0.9930981341	86774.61298
4269	0.09620924964	133853.0521	0.9930984398	86774.50176
4270	0.0961775624	133842.751	0.993099502	86764.56925
4271	0.09618433368	133833.0767	0.9931004995	86760.75969
4272	0.09618802952	133823.2391	0.9931015138	86753.13332
4273	0.09617633482	133817.7695	0.9931020777	86750.32992
4274	0.09617605485	133811.4881	0.9931027252	86745.01847
4275	0.09617042299	133798.318	0.9931040829	86737.97439
4276	0.09616012774	133768.3761	0.9931071689	86715.72272
4277	0.09615630233	133755.5673	0.9931084889	86707.53753
4278	0.09613888328	133734.6878	0.9931106403	86695.28616
4279	0.09613739467	133715.8827	0.9931125776	86682.22891
4280	0.09613023343	133692.6125	0.9931149746	86668.18099
4281	0.09611578631	133668.1025	0.9931174988	86651.97568
4282	0.09609647773	133660.2249	0.9931183101	86645.52493
